15617228,47850821,2014-04-28,2014-04-28,fairytale frightening,The Monsters Under My Bed
15620062,47859636,2014-04-29,2014-04-29,inspirational wattpadprize14,White Rabbit
15620242,47860185,2014-04-29,2014-04-30,scout tf2,Blue Scout
15620264,47862926 47860244,2014-04-29,2014-04-29,death emily family life loss love stone tradegy,Life's Eternal Locket
12172088,37376475 37376728 37411235 38772226 40639498 43764523 46394469 46551449 47443083 47488001 48767372 49458133 49508609 49510383,2014-02-02,2014-05-13,alien apocalyptic archaeology belief esp goddess gods invasion offworld planets psy scifi space telepathy war,The Shadow of the Moon
15620612,47861245 48136162 48136906 49119597,2014-04-29,2014-05-08,romance,The Ghost Boy
15622280,47866571,2014-04-29,2014-04-29,action-thriller adventure fiction sceince sci-fi ufos,The Reptilian Encounter
15622482,47867235 47871022,2014-04-29,2014-04-29,,Imperfect Waves
15624192,47872722 47873063 48095354 48151294 48368881,2014-04-29,2014-05-10,,Fear. Anger. Hate. Suffering.
15625278,47876063,2014-04-29,2014-04-30,horror love story,The Gravyard ~ Lifted
15625824,47877773,2014-04-29,2014-04-29,,Attack Of The Kaillez
15644162,47921729 47923870 47947596 47949064 48913260 49221543 49904632 50178420,2014-04-29,2014-05-15,comedy death fiction friendship humour love marriage tearjerker,Undertaking Love
15644610,47922734 48333265,2014-04-29,2014-05-02,,Fireflies
15646124,47926455 47927481 47933084,2014-04-29,2014-05-05,,He is my Brother
15646604,48665479 47927772 48036160 48199069,2014-04-29,2014-05-14,,bdaman crossfire :-)
15654780,47952739,2014-04-29,2014-04-29,,Dance Dance Dance!
15656524,47958393 48355445 49719679,2014-04-29,2014-05-12,,Ember
15657652,47961765,2014-04-29,2014-04-29,,Code name X
15659092,47966768 47968584 47973127 47976230 48227276 48677419 48977704 49092181 49818201,2014-04-29,2014-05-12,kitten,Vicky the Kitty
15659454,47967739,2014-04-29,2014-04-29,,LITTLE RED CORVETTE
15659534,47967894,2014-04-29,2014-05-02,mare,A Marring at Junction 37
15662484,47977720,2014-04-29,2014-05-02,,Irish stories
15664044,47983239 47983438 47986297 47990272 47990814,2014-04-29,2014-04-30,,Stay With Me
15668102,47996964,2014-04-29,2014-04-30,,An Old Friend
15669096,48000176 48258829,2014-04-30,2014-05-02,,123...321
15669864,48002708 48388673 48706193,2014-04-30,2014-05-04,,Her Winter Majesty
15670702,48005516 48389980 48524608,2014-04-30,2014-05-11,,Chapter One
15673524,48013813 48130187,2014-04-30,2014-04-30,,...Bite Me..
15673960,48015236,2014-04-30,2014-05-07,,The Angel Wings
15678164,48027574 48130111 48364250 48504026 48541499 48639339 48716731 48853714 48893717 48924051 49006950 49132094 49238993 49239416 49285622 49286274 49402529 49412177,2014-04-30,2014-05-13,anorexia bullimia sad skinny thin,the anatomy of a skinny girl
12184458,37419035 37426932 43644575,2014-02-02,2014-05-02,,My Pearl
15696240,48071108 48118570 48433938 48609768 48559769,2014-04-30,2014-05-05,andybiersackbvb bvb love,Sinner
15697160,48074330 48090984 48361733 48794105 49091265 49333453 49339300,2014-04-30,2014-05-09,murder serialkiller teens,The Life of a Teenage Serial Killer
12185924,37424357 37455651 37470822 37570352 37702894 37832015 38148147 38203588 38791200 38850943 38952222 39077722 39166228 39351915 39735624 40223373 40317342 40482481 40628296 40799659 41296321 41381327 41491923 41642542 41738760 41791929 41906741 41993813 42144498 42198331 42557513 42777473 43226759 43538314 44032882 44944657 45050444 46201435 47800834 48008375 49115968,2014-02-02,2014-05-13,5sos alternateuniverse calumhood,Bridesmaid (C.H AU)
15700722,48086436,2014-04-30,2014-05-04,,One Dark Night
15700774,48086646,2014-04-30,2014-04-30,,Dreams are reality
15702270,48091534 48175595 48309744 48958820 49757862 49362478 50074390,2014-04-30,2014-05-15,,Believe in Life after Love
15702736,48093070 48662036 49749409 49796097 49796232,2014-04-30,2014-05-12,castle girls kingdom necklace teenage,The Two Kingdom
15703584,48096301,2014-04-30,2014-04-30,guanabara janeiro rio,Guanabara com G
15704080,48098054,2014-04-30,2014-04-30,disney quadrinhos,Você teve infância? Teste de Histórias em Quadrinhos
15707384,48109939,2014-04-30,2014-05-06,,Young forever (Literally)
15708148,48112277,2014-04-30,2014-05-07,infected zombie zombies,The infected and forgotten.
15709300,48116105 48214690 48117794,2014-04-30,2014-05-08,,There's a Story Behind Her
15712338,48126377,2014-04-30,2014-05-12,,Inhuman
15713624,48130745 48147283 48264468 48369370 48849746 48959253 49582538 50015019,2014-04-30,2014-05-14,,Hold Me Close
15714958,48135091 48869516 49408464,2014-05-01,2014-05-10,,Death Spree
12189276,37436160 39298799,2014-02-02,2014-05-01,,Weaver's Girl
15717234,48142492,2014-05-01,2014-05-01,,Monochrome
15719758,48150105 48155037 48401808 48416165 48491353,2014-05-01,2014-05-05,,The Other Species
15722372,48158820 48165422 48761839 48747163,2014-05-01,2014-05-05,badboy fear humor love relationship,Fear Not
15722814,48162215 48160313 48577665 50067546,2014-05-01,2014-05-14,animated elle jennifer lara luke matt,Animated
15723292,48161804,2014-05-01,2014-05-01,angel battle danse demon macabre,The Danse Macabre
15725594,48168366 48168584 48168672 48168712,2014-05-01,2014-05-01,,Long Lost
15730280,48180394,2014-05-01,2014-05-01,,Erad Icate
15735798,48195186,2014-05-01,2014-05-12,cats cozy detective female mystery private sleuth,The Happy Cat's Detective
15737724,48200411,2014-05-01,2014-05-02,,The Forbidden Magician
15737756,48200508 48209549,2014-05-01,2014-05-01,,Hurricane
15742724,48216553,2014-05-01,2014-05-01,bible cross god jesus salvation,Ruth - Jehovah Shammah  (The Lord is There)
15749450,48237942 48366424 48519082 48686872 48825695,2014-05-01,2014-05-05,,Rumspringa
15751050,48243730,2014-05-01,2014-05-01,dream life yume,夢(Yume) - Part One
15751982,48247051 49961417 50085019 50233144,2014-05-01,2014-05-15,,am i dreaming
15752694,48249539 48252552,2014-05-01,2014-05-01,archer awesome clash dbz forms mage pokemon samurai shard spell sword thunderbird trials warrior wizard101,The Thunderbird Trials
15752774,48249805 48760739 49294344 49894308,2014-05-01,2014-05-13,aliens darkest fiction horror lusher monsters night science space war,Darkest Night
15755632,48259802 48268316 48272577 48272991 48273071 48319449 48321933 48402689 48407825 48407909 48412087 48476788 48483641 48534447 48635285 48635333 48635773 48770418 49006335 49006816 49007187 49007285 49007324 49007494 49227196 49643547 49850492,2014-05-01,2014-05-14,,TLC: Ups and Downs Through Life
15755892,48260740,2014-05-01,2014-05-15,,They Know
15757750,48267123 48551047,2014-05-02,2014-05-03,,Happy Never After
15760474,48276054,2014-05-02,2014-05-02,choas evil good good-vs-evil inner-struggle miss monkey mystery plottwist quack struggle suspense,Of Fate and Futility
15760648,48276593 48396805,2014-05-02,2014-05-11,,Life and Death Intertwined
15761102,48278078 48279204,2014-05-02,2014-05-07,,Far to go
15765280,48291400,2014-05-02,2014-05-02,,THE MAIN STREET
15766108,48293799,2014-05-02,2014-05-02,comedy dramaqueen gay history mystery suspense,The Grass Sweeper God
15767856,48298243 48299393 48310001 48335929 48338409 48310112 48310410 48338543 48336462 48337489 48337673 48732753 48879135 49049914 49467076 49495981 49496122 49496226 49544569 49556154 49556262 49595002 49593151 49634741 49593406 49593799 49594660 49594923,2014-05-02,2014-05-15,,Voice Mail
15768980,48300687 48300820 49220416 49359768,2014-05-02,2014-05-09,,Skies Of Wonder
12195126,37456735 37464332 38472550 38584328 38719470 39135784 40489983 40566251 43216033 47666753 47685925 49506949,2014-02-02,2014-05-10,fictional magical,A Sweet Taste of Vengeance
15770974,48305261 48460921,2014-05-02,2014-05-03,,Star wars: Clone Wars
15773136,48608231 48310261,2014-05-02,2014-05-04,,Journey to Jerusalem (Children's Crusade)
15779594,48325164 49815646,2014-05-02,2014-05-12,,Mistake
15781130,48329049,2014-05-02,2014-05-02,,Witching Hour
15781578,48330228,2014-05-02,2014-05-02,alien endurance isolation outpost psychological space station,The Elephant in the Room - Desolation Outpost Day 13
15783612,48335426 48336679 48368548 48399983 49948620,2014-05-02,2014-05-13,,The Fault in Our Lives
15785554,48340635,2014-05-02,2014-05-03,,J.I.S.C.R
15785990,48341853,2014-05-02,2014-05-03,,ENCHANTED (EXO KAI)
15788014,48347840 48437960 48457678 48483309 48491580,2014-05-02,2014-05-04,,История Вионы и её друзей
15790974,48357010,2014-05-02,2014-05-03,condition cyborg human,Cyborg
15794996,48369359,2014-05-02,2014-05-02,,The Orphanage.
15797906,48379110 48510097 48510799 48534230 48550492,2014-05-02,2014-05-03,couples fiction love teenagers teens,The Unexpected
15799590,48385109 48385191 48385259 48385350 48385463,2014-05-02,2014-05-05,fxckthat,Peter is Bae and Rae is POOP
15800192,48387147 48389682 48418534 48433016 48651849,2014-05-02,2014-05-04,,In Wonder
15800872,48389435,2014-05-02,2014-05-02,,Living With The Flame
15801380,48391156 48392347 49109188 48952611,2014-05-02,2014-05-10,,CHEELIGER LIFE
15802618,48395232,2014-05-02,2014-05-02,creepypasta headless loner,Headless
15804768,48402357,2014-05-02,2014-05-02,,Warriors SkyClan's Destiny
15804980,48402955,2014-05-02,2014-05-03,,Frozen song lyrics
15805216,48403778,2014-05-02,2014-05-03,bronte freemason intrigue mystery romance,Sneak Peek of Always Emily: The Prologue
15805316,48404107 48629424,2014-05-02,2014-05-04,,Surrounded and Afraid
15807960,48412459,2014-05-03,2014-05-03,,Suicidal Angels
15808550,48414321,2014-05-03,2014-05-03,,My Story
15811748,48424161,2014-05-03,2014-05-04,alehanjero micahealajelo names wierd,Maybel Grace Castelle
15811948,48424795 48430209 48493869 48496845 48820120 48510673 49152208,2014-05-03,2014-05-10,badass girl romance,She's New And A Total BADASS
15813922,48430542 48703363 49146198 49585974,2014-05-03,2014-05-11,darlingpan once-upon-a-time onceuponatime peterpanfanfiction robbiekay wendydarling weslieislost where-the-lost-ones-roam,Where the Lost Ones Roam
15824780,48459917 50053025,2014-05-03,2014-05-15,football shooting shortstory,40 Minutes
15830188,48475546 48712301 49481740,2014-05-03,2014-05-11,warriorcats,Lionstar's Quest
15830550,48476850,2014-05-03,2014-05-03,,Manhood
15830620,48477057,2014-05-03,2014-05-03,,A Little Help
15830960,48478146,2014-05-03,2014-05-03,,Zombie Road
15831302,48479254,2014-05-03,2014-05-03,,Resurgence
15831858,48481276,2014-05-03,2014-05-03,,A Father's Valediction
15835700,48494096 48496559 48498597 48524743 48564827 48638010 48777822,2014-05-03,2014-05-05,,The New Age
15838572,48503605 48503836,2014-05-03,2014-05-03,board candyland candylandscare games,Candy Land Scare
15839206,48505719 48512755 48512968,2014-05-03,2014-05-03,,The fallen forest
15839298,48506024,2014-05-03,2014-05-03,adventure comingofage friendship history newyork womensfiction,AUDACIOUS
15843998,48522102 48541979 48555592 48645885,2014-05-03,2014-05-05,,The Devils Daughter
15848212,48537079 48538736 48633941 49437512 49437585,2014-05-03,2014-05-11,,Slender manor
15848868,48539456 48994978,2014-05-03,2014-05-06,,April showers diary
15850374,48544862,2014-05-03,2014-05-04,,The Dwellers
15851006,48547178 48568351 48591254 48871000 49053641 49262852 49275129 49435739 49681200 49711839 49873608 49921411 49992226 50008601 50129878 50139915 50254727,2014-05-03,2014-05-15,fiction killer murder murderer mystery serialkiller whodunit,Bones of the Demon King
15852812,48553736,2014-05-03,2014-05-04,,Eggshells.
15853384,48555780,2014-05-04,2014-05-15,epicbound,Bound
15854954,48561225 48565364 48566683,2014-05-04,2014-05-04,desi indian love lovehate lovers lovestory marriage newyorkcity,You Are My Wings
15860454,48577351 48587946,2014-05-04,2014-05-04,,Help
15862568,48583056 48857427,2014-05-04,2014-05-06,,The Dead
15864064,48587133,2014-05-04,2014-05-04,,The Mirror Angel
15868178,48597886 48741612 49313470 48800617 49554690 48858996 48903726 50049564 49135592,2014-05-04,2014-05-15,cheska fiestar generalfiction infinite myungsoo,Starlight Moonlight
12213552,37515943,2014-02-03,2014-04-17,,Riverie
15877608,48626275 48630181,2014-05-04,2014-05-04,,Meg og Mitt
15879222,48630797 48631303 48631698 48632074,2014-05-04,2014-05-05,,Survival
15881346,48636900 48780930 48792502 48912496 49191763,2014-05-04,2014-05-13,,The Galaxy Amongst Us
15881554,48637552 48637678,2014-05-04,2014-05-14,,The Doctor's Companion
15882298,48639610,2014-05-04,2014-05-07,depression pain sad suicide,Depression
12215274,37521645 37522422 37810075 38663212 38663278 38669738 38922751 39064028 39206458 40148793 40148828 41064696 41064738 41929321 42805914 43409620 44464640 44872849 48768567 49197185 49766023 50183801,2014-02-03,2014-05-15,danger death dudley elizabethi fear heir love murder prince queen robert romance royal spies,The Most Dangerous Enemy (Book Three in the Elizabeth of England Series)
15883132,48642039 48642661,2014-05-04,2014-05-04,,the story of my life
15886398,48652570 48653072 48653453 48654406 48703751 48996166 49245701 49245850 49246459,2014-05-04,2014-05-08,,Scary stories
15887746,48657012,2014-05-04,2014-05-06,,CURSE
15890814,48667656 48684248,2014-05-04,2014-05-04,,Rapture
15891652,48670446 48672183 48673338,2014-05-04,2014-05-04,,We Have Not Seen But Still Beleive
15895656,48685511 48692528,2014-05-04,2014-05-05,matthewespinosa,Matthew Espinosa- A love story
15900092,48701259,2014-05-04,2014-05-04,fic love minute time travel,3) Teatime in the Nile
15901852,48707441,2014-05-04,2014-05-06,,The Seamstress
15908620,48729915 48731199 48733933,2014-05-05,2014-05-05,,what happens in the dark
12220938,37540475 37562792 37590520 37618145 37619770 37635786 37639978 37659699 37678729 37773366 37774071 37782925 37782913 37973325 38012814 38073471 38078686 38084906 38435191 38653807 38653817 40747606 42910483 44668796 44669090 44674961 44718791 44723369 45098074 45329391 45352404 45455706 45353036 45455771 45486899 45571627 45621520 46073320 45638453 46321909 46331715 46444307 46651591 46654097 49674272 49690835 49699046 49698855,2014-02-03,2014-05-15,,Divergent High
12221324,37541784 37543228 38305698 38397618 38404939 38470323 38502665 38502684 38502687 38502700 38502706 38502749 38502804 38502825 38502852 38502869 38502873 38503187 38503525 38503533 38502464 38503193 38551887 38551902 38552043 38552058 38551839 38552110 38571685 38588703 38669082 38747095 38854184 38973229 39093328 39153849 39277924 39383496 40685137 40821312 40907153 41010815 41023653 41356313 41593387 41871030 41982482 41989367 41990696 42447004 42544289 42552546 43139898 43734559 43936385 44651207 45496191 45904366 46512052 46224959 46667939 48261430 48574814 48694606 49002725 49146826 49252658 49728533,2014-02-03,2014-05-12,grier nash,Bullied Nash Grier fanfic
15912688,48741463,2014-05-05,2014-05-05,,The Thing in The Woods
15915312,48748159,2014-05-05,2014-05-06,,Revenge&Justice
15926218,48776426 48777551 48779196 48785430 48932132,2014-05-05,2014-05-07,,Bloody Curse
15929236,48786077 48834830 48836810 48839083 48930407 49238600,2014-05-05,2014-05-08,chalice command grail holy masters seal servants,Holy Grail
15931348,48792783,2014-05-05,2014-05-13,,Final days
15934892,48805072 48807023 48819413 48819616 48819701 48822754 48823026 49366206 49366912 49368249 49368804 49373222 49374604 49456704 49456891 49458469 49459289,2014-05-05,2014-05-12,romance,Xen: The Prophecy (Censored version)
15940782,48824964 48825982 48827375,2014-05-05,2014-05-05,1900 downton downtonabbey edwardian scotland,Finished
15941858,48829028 49206235,2014-05-05,2014-05-08,heaven hell life save,RUN:no turning Back
15943970,48836605,2014-05-05,2014-05-08,ancient angels britain cliffhangers england heroes history london relics roman thriller zombies,The Britannia Conspiracy
15944918,48839979,2014-05-05,2014-05-07,,Power
15946628,48846124 48855958 48864421 48871805 48882785 48969160 49153986 49963025 50006583 50130587 50214968,2014-05-05,2014-05-16,,Adopted
15948346,48851476 48941091,2014-05-05,2014-05-07,fanfiction fantasy,Forever Aint Enough
15949118,48853810 48927194,2014-05-05,2014-05-06,coma death dying family friendship siblings sister,Dear Kristi  in the Stars
15950486,48858499 48871447 48861444,2014-05-05,2014-05-06,,THE POWERFUL WIZARD.
12231038,37574148,2014-02-04,2014-05-09,,Herobrine is haunting me!
15952024,48999829 49000308 48863587 49000007,2014-05-06,2014-05-14,,Wisdom
12231310,37575031 41347709 41348004 41348093 48363942,2014-02-04,2014-05-02,,Bucket List 2014
15953020,48866724,2014-05-06,2014-05-11,,Danny Phoenix
15956492,48877782,2014-05-06,2014-05-06,,Time
15956614,48878128 48992723 49003277,2014-05-06,2014-05-07,high-school highschool highschooldrama highschoollife squirrel-hill-high,Mister Teacher Person
15958300,48882596,2014-05-06,2014-05-06,poem,A Child's Dream
15959862,48887347 48891939 48891900,2014-05-06,2014-05-09,,The Indian Garden
12232322,37578362 38333879 43817385 44649723 48659336,2014-02-04,2014-05-04,,Blood stained Snow
15969136,49910939 48911902,2014-05-06,2014-05-14,,GiNity (Never Ending Love)
15969146,48911922,2014-05-06,2014-05-06,occult,The Hell House
15973320,48921440 49172692 49472308 49697705,2014-05-06,2014-05-13,,split
15973758,48922450,2014-05-06,2014-05-07,sleeping toilet,"SLEEPING IN THE TOILET"
15981652,49063056 48945801 49081274,2014-05-06,2014-05-13,,[Lesbian] Our Little Secret
15987580,48963817,2014-05-06,2014-05-06,death infidelity loss self-discovery,The Retreat
15988220,48965998 48966172 49081801 49249951 49375425 49459906 49657844 49804079 49949317 50089865 50221396,2014-05-06,2014-05-15,child civil revolution soldiers war,Soldier Child
15989292,48969795 48970280 48970631 48970710,2014-05-06,2014-05-06,,HOPE
15989720,48971336 49083327 49214124 49346406 49515373,2014-05-06,2014-05-14,,The God Who Forgot
15989902,48972026 49345786 49384145,2014-05-06,2014-05-13,,Employment: Murder
16000112,49006958,2014-05-07,2014-05-07,,Azula: The Running Princess
12240180,37605637 37602894 37604685 37605833 37695548 38927225 39316653 39533949 39923331 39928988 40560919 42504347 42916698 45023019 45027070 46089560 48073944 49485486 49485739,2014-02-04,2014-05-10,highland,rein in the highlands
16011288,49039435 49039438 49039442 49039631,2014-05-07,2014-05-07,,loving the wrong guy
16012294,49041883 49342257 49083102,2014-05-07,2014-05-09,,shatter
16012800,49043093,2014-05-07,2014-05-14,,CoD GhoSt
16013994,49046020,2014-05-07,2014-05-08,,Murder in the Fabric (extract)
12242496,37609980,2014-02-04,2014-02-09,food spain spanishcivilwar,La Cucaracha
16024928,49078446 49083735 49159863,2014-05-07,2014-05-08,,YENİ HAYATIM
16027852,49087539,2014-05-07,2014-05-10,,The Light In The Darkness
16031924,49101129,2014-05-07,2014-05-12,alien clarity danger magic planet save space time,The Planet
16033254,49105625,2014-05-07,2014-05-14,,MINECRAFT
16034824,49111178 49119357 49856312 49857700 49120199 49965332 49968585 49984739 50004077 49120535 50132671 49384658 50246215 50246674 49852287,2014-05-07,2014-05-15,,Post Summer
16035314,49113063 49445081,2014-05-07,2014-05-10,,Barely Breathing
12245280,37619483 37776402 47070074,2014-02-04,2014-05-11,,The Heartbreak
16036358,49116856,2014-05-07,2014-05-07,,You..
16036862,49119813 49118655,2014-05-07,2014-05-14,doctorwho flamebones gwenbones one shots,Doctor Who One Shots
16036920,49118822 49254799 49438857 49688976 49978842 49981584 50108289,2014-05-07,2014-05-14,,My Crazy Messed Up Life
16037652,49121510,2014-05-07,2014-05-07,,Living A Lie
16038706,49125310,2014-05-07,2014-05-08,,Little Robin.
12245694,37620726 38461534 39389424 39396463 40175755 41807108 43083422 44715952 45540092 48953992,2014-02-04,2014-05-06,legacy,Legacy
16039372,49127505,2014-05-07,2014-05-08,,Retreat
16039982,49129451,2014-05-07,2014-05-10,fantasy fiction horror love lovestory science siri youngadult,Simon's Beautiful Thought
16040950,49132809 49143553 49153576 49161130 49251107 49981098 50011816,2014-05-08,2014-05-16,drugs sexual-content violence,Dead End
16045498,49147513,2014-05-08,2014-05-11,,Hope Everlasting
16049530,49159264 49300359 49362185 49410969 49435437 50020769,2014-05-08,2014-05-14,college friendship love,Full Out
12247292,37626284 37626415 40500629 40501299 40642356 41112292 41320925 41464472 41782392 42758168 43663966 45302567 45302754 45600501 46010787 46183171 46439231 46607438 46790896 46913927 46941612 47216862 47225847 47640039 48363778 48850061 48850177 49252731 49351605 49351694 49681573 49819868,2014-02-04,2014-05-12,amir ayesha badr hate hijab layla love lubabah muhsin multi-billionaire muslim niqab summayah teen usamah,Precious Pearl
16061820,49189259,2014-05-08,2014-05-08,political,The Deputy Prime Minister - Chapter 10
16061950,49189544 49190608 49195622 49195891 49196443 49247511 49305399 49305952 49898453 49899311 49900158,2014-05-08,2014-05-13,action fast speed thrill,Race You
16064964,49197577,2014-05-08,2014-05-08,nicaragua,Excerpt from "SHOUT IT OUT LOUD" by Christopher Long
16065952,49202712 49203160 49780271 49783446 49783034,2014-05-08,2014-05-13,boyxboy dark horan horlik light malik niall zayn ziall,Light Up The Dark (Ziall)
12250812,37647009 37647427 37701234 37860414 38285203 38369118 38784837 39382483 41302998 42614625 47353051 47456659 47615470 47999824,2014-02-04,2014-04-30,england europe gem girl history magic magician merlin show stonehenge victorian world,The Magician
16068630,49208867 49227834 49331353 49498814 49623804 49663929 50185466,2014-05-08,2014-05-15,ben dublin firefly little london phantom rooftoppers superhero superpowers,Rooftoppers. Act 1
16069816,49212311,2014-05-08,2014-05-08,dystopian dystopian-future,Dystopia
16075962,49231244,2014-05-08,2014-05-15,,School Shot
16078388,49239607 49240355 49241055 49241378 49241647,2014-05-08,2014-05-08,,The Disappeared
16079302,49243029,2014-05-08,2014-05-08,,Survuve of the dogs
16080970,49248359 49589487 49696885,2014-05-08,2014-05-12,,Time Travel With a Stranger
16082028,49251653 49376289 50140254 50100149,2014-05-08,2014-05-15,,I Believe
16085140,49262158 49262318 49262441 49262583 49262667 49262787,2014-05-08,2014-05-10,binding horror murder rope serialkiller,Soup
16087260,49268387 49268780 49269192 49269798 49270423 49373145 49373808 49376036 49377526 49483059 49694834 49696607 49712663,2014-05-09,2014-05-15,,♡♡
16091308,49280424 49282514 49836127 49982379,2014-05-09,2014-05-13,,The Tide of Night
16091676,49281507,2014-05-09,2014-05-09,,Come on  Try
16096714,49294999 49382624,2014-05-09,2014-05-12,,Introduction
16102522,49309153 49418824 49418775,2014-05-09,2014-05-14,games hunger,The Auracle Diversion ©
16103082,49310522,2014-05-09,2014-05-16,crimefighting science-fiction thriller,BLOODSHOT: LETHAL STRIKE
16113666,49338229 49338371 49341702,2014-05-09,2014-05-09,,Copes &hates
16116898,49347527,2014-05-09,2014-05-10,anger envy gluttony greed pride sevendeadlysins sloth,Septem Peccata Mortalia
16118090,49350880,2014-05-09,2014-05-09,aging dementia murder,Conscious
16120680,49358607 49359343 49360035,2014-05-09,2014-05-09,,My Version of 39 Clues Book1: Maze of Bones
16124412,49369900 49374409,2014-05-09,2014-05-12,grim-reaper lost-souls,Lost Souls
16124924,49371569,2014-05-09,2014-05-11,cayce edgar jesus lives past reincarnation souls,The Soul of Jesus
16125878,49374702 49585566 49975662,2014-05-09,2014-05-15,fairytales short stories twisted,тωιsтε∂ тαℓεs
16127566,49396978 49425717 49563969 49680766 50079641 49380014 49431720 49517567,2014-05-09,2014-05-16,,VENGEANCE
16128606,49383316,2014-05-09,2014-05-15,,The Fix
16128752,49383818,2014-05-09,2014-05-14,,The Last Of Us-Sequel
16129444,49386173 49486827,2014-05-09,2014-05-10,billionare blink-182 humor lonely recluse,Solitary Soul
16129526,49386451,2014-05-09,2014-05-09,,In All of Space and Time
16129576,49386634,2014-05-09,2014-05-09,,Redemption Day
16130380,49389302,2014-05-09,2014-05-09,,Second Harvest
16130758,49390604,2014-05-09,2014-05-10,,The Electors
16131388,49392677,2014-05-09,2014-05-09,,A Principle of Uncertainty
12260916,37673165 37672679 38408531 39375809 40078212 41045880 41874999 42457077 43325085 43901160 44142674 44775782 45044542 45577039 46014445 46646761 47081904 47693087 47693342 48104559 48104647 48707118 49108709 49705273 49705341 50103235,2014-02-05,2014-05-15,comic comics hero meta metahuman powers super superhero supervillain villain,Meta
16136972,49410153,2014-05-10,2014-05-10,,Safe
16138866,49415786,2014-05-10,2014-05-10,,Minecraftian
16145044,49432577,2014-05-10,2014-05-10,,see through you
16149450,49443978 49523509 49870626,2014-05-10,2014-05-14,,Divergent High
16155098,49460900 49604500,2014-05-10,2014-05-15,average crushes dreams girl impossible life normal teenager weird,Near Impossible
16159498,49474832 49621214 49772176 49772178 49772182 49883102 50176938,2014-05-10,2014-05-15,,Little Miss Galaxy
16164182,49490861 49562898 49563032,2014-05-10,2014-05-11,,The Forest
16164706,49492490,2014-05-10,2014-05-14,-thriller romantic-thriller thriller,The Memory Giver
16169506,49507323,2014-05-10,2014-05-11,,Hogwarts
16169918,49508744,2014-05-10,2014-05-10,paranormal paranormalromance romance subways teenagers,Young Subway Stalkers
16170222,49509645 49514134 49854327,2014-05-10,2014-05-12,,The unblinking
16171882,49515439 49524814 50148862,2014-05-10,2014-05-15,bionic,Bionic
16172382,49517326 49632453 49640418,2014-05-10,2014-05-11,aşiret aşküçgeni kaçırılma,NEDEN BEN?
16172706,49518363 49587285 49590415 49654000,2014-05-10,2014-05-13,,Everyone has a Number
16173686,49521743,2014-05-10,2014-05-10,art ave boathouse bridge dad drive east falls harlem joggers midvale museum philadelphia regatta river row rowing schuylkill sculls,"REGATTA"
16177218,49533922,2014-05-10,2014-05-10,alien bodysnatchers urbanfantasy,Unwritten Rules of Impossible Things
16177434,49534723,2014-05-10,2014-05-10,aliens atheism comedy satire talkshow,Missy Tonight
16177768,49535775,2014-05-10,2014-05-10,android apocalypse colony dystopia nightmare robot shopiing,Phantom of the Mall
16177918,49536268,2014-05-10,2014-05-10,dream future history nightmare timetravel,The Von Barkingham Method of Time Travel
16178032,49536588,2014-05-10,2014-05-10,doppelganger double mystery parallel-universe parallelworlds speculative-fiction surrealism,The Lemon Thief's Ex-Wife's Third Cousin
16178308,49537590,2014-05-10,2014-05-10,androids clones holograms huhighschool humanoids teens,Humanoid Central
16178470,49538170,2014-05-10,2014-05-10,dystopia exiles fantasy forest immortal immortality outcast prison,Prisoners of Perfection
16178498,49538277,2014-05-10,2014-05-10,dystopia exiles fantasy forest immortal immortality outcast prison,The End of the Line
16179108,49540271 50158850,2014-05-10,2014-05-15,,The Whispers
16179798,49542739 49544337 49549107,2014-05-10,2014-05-10,asgard fiction historical illusion norse norway norwegian scandinavian white,The White Illusion
16181308,49548069,2014-05-10,2014-05-10,,Broken by War
16183500,49555443,2014-05-11,2014-05-11,insane-asylum insanity scary,Insanity
16186900,49733485 49566395,2014-05-11,2014-05-15,,Im coming home
16190900,49578457 49579628 49659439 49659830 49828441 49855934 50014209,2014-05-11,2014-05-14,,Letters to God
16192156,49582145,2014-05-11,2014-05-11,,Miss Independent
16192162,49582156 50251308,2014-05-11,2014-05-15,,Just friends
16197356,49597481,2014-05-11,2014-05-11,,Sanırım aşığım
16197980,49599258 49599931,2014-05-11,2014-05-11,,Escape
16198716,49601376,2014-05-11,2014-05-11,,Hope  saved me
16199644,49604098 49604343,2014-05-11,2014-05-14,,Love After Life - New Adult
16200280,49605846 49636821 49909735,2014-05-11,2014-05-15,,Christmas Eve
16201238,49608700 49608999 49609181 49609569 49610522,2014-05-11,2014-05-11,,Selection Of Horror Stories
16204596,49618856,2014-05-11,2014-05-13,bestfriend betrayal lifehappens religion,My Ex-Best Friend
16205130,49620732 49622043,2014-05-11,2014-05-12,,Nurse night n slaughter
16207490,49628148 49642830,2014-05-11,2014-05-11,character dean female original sam supernatural winchester,Quaerere
16208462,49631139 49743173,2014-05-11,2014-05-16,,Enerchron(English Version)
16220402,49672304 49673305,2014-05-11,2014-05-12,,Solo uno
16221298,49675483,2014-05-11,2014-05-11,greek jackson mythology percy,The Elders
16225118,49689496 49689527 49689585 49689679 49689357,2014-05-11,2014-05-11,,Come  Ride With Me...
16226418,49694045 49860722,2014-05-11,2014-05-15,davidtennant rosetyler tardis,The Blue Box
16228122,49700015 49700024,2014-05-11,2014-05-13,,Lightning Struck
16233974,49720436 49722811,2014-05-12,2014-05-12,,Will Work for Food
